fecha,brl_por_usd,uyu_por_usd,brl_por_uyu,uyu_por_brl,retorno_diario_brl_por_uyu,log_retorno_brl_por_uyu
2022-05-09,5.080399990081787,40.7048225402832,0.12481076376279518,8.012129481881193,0.007990140212205121,0.007958388065826494
2022-05-10,5.160900115966797,40.97404479980469,0.12595534907970318,7.939321412758824,0.009170565762127048,0.009128771447945105
2022-05-11,5.13129997253418,41.01056671142578,0.1251214109924643,7.992237236360987,-0.006620902512930904,-0.006642917916339197
2022-05-12,5.134252071380615,41.2120361328125,0.12458137362673981,8.026882116391777,-0.004316106743369574,-0.004325448020401801
2022-05-13,5.133399963378906,41.08350372314453,0.12495039366583985,8.003176065810106,0.0029620803524423867,0.0029577020362538953
2022-05-16,5.058300018310547,40.95909118652344,0.12349639290763496,8.097402494564491,-0.011636624067735024,-0.011704859447087212
2022-05-17,5.059700012207031,41.20635223388672,0.1227893210126497,8.144030700332486,-0.00572544572629019,-0.005741898921980848
2022-05-18,4.9380998611450195,40.84651565551758,0.12089402931674485,8.271707094648812,-0.015435313757534264,-0.01555567839664418
2022-05-19,4.96750020980835,40.84946823120117,0.12160501531361749,8.223345043960688,0.00588106791452736,0.0058638419397087915
2022-05-20,4.929999828338623,40.06804656982422,0.12304068329728537,8.12739309634558,0.01180599319826836,0.011736846161445325
2022-05-23,4.880199909210205,39.96351623535156,0.1221163793613636,8.188909671493175,-0.007512181427735687,-0.007540539974937754
2022-05-24,4.813499927520752,39.787166595458984,0.1209812193077888,8.265745755594478,-0.009295723141411472,-0.009339198005719584
2022-05-25,4.817800045013428,39.67298889160156,0.12143778877303886,8.234669044155192,0.0037738871195247548,0.0037667838731536563
2022-05-26,4.822800159454346,39.45726013183594,0.1222284604491098,8.18140060281912,0.006510919575031693,0.006489815095024998
2022-05-27,4.768199920654297,39.48423385620117,0.12076212338372194,8.280742106715842,-0.011996690950700217,-0.012069231999695784
2022-05-30,4.729599952697754,39.4769287109375,0.11980668474311601,8.346779665459854,-0.00791174098164893,-0.007943204870301646
2022-05-31,4.752399921417236,39.326499938964844,0.12084472121325347,8.275082187787996,0.008664261700949139,0.00862694239344286
2022-06-01,4.730400085449219,39.335693359375,0.12025719344087289,8.31551087620943,-0.004861840604057255,-0.004873697798557952
2022-06-02,4.815499782562256,39.330421447753906,0.12243702470768365,8.16746406887527,0.018126410607466337,0.017964085868575452
2022-06-03,4.7957000732421875,39.363685607910156,0.12183056538482485,8.208120817968062,-0.0049532347286836975,-0.0049655426553427695
2022-06-06,4.775000095367432,39.56827163696289,0.12067749987105432,8.286548868418013,-0.009464501048060958,-0.009509574059257453
2022-06-07,4.7941999435424805,39.470298767089844,0.12146348249939934,8.232927126924302,0.0065130834595086284,0.006491964979451481
2022-06-08,4.867526054382324,39.336429595947266,0.12374092169472883,8.081400932724735,0.01874999093114882,0.018576376670995653
2022-06-09,4.898099899291992,39.13434982299805,0.12516114159161348,7.98970021592553,0.011477366399357924,0.011412001101813285
2022-06-10,4.903299808502197,39.10483169555664,0.12538859255745996,7.975207150855809,0.0018172650309360439,0.0018156158025943725
2022-06-13,4.984000205993652,39.217533111572266,0.12708602021994542,7.868686093634205,0.013537337231914526,0.013446526124699432
2022-06-14,5.113399982452393,38.842987060546875,0.1316428104378747,7.5963130585997565,0.03585595181942858,0.03522809152462747
2022-06-15,5.116099834442139,39.012916564941406,0.1311386147181745,7.625519013976667,-0.0038300285296487546,-0.003837381870592793
